Label,Text
0,Ü bot notes oredi... Cos i juz rem i got...
1,"just to get things stirred up : the estate will keep all the existing phone numbers and netco will get brand new numbers . netco should not want the old enron numbers ( clean break , new company , etc . ) . the estate cannot afford to switch numbers . i know this was a hot point for you so i thought i would let you know directly instead of finding it in a document at the eleventh hour ."
1,"christina ,
the indian springs plant delivery into hpl will be taken out of service for
repiping work effective wednesday morning the 15 th . ena will be moving
texas desk purchases via koch gateway from teco polk co . plant ( 12780 ) to
midcon needville ( 6350 ) . i have confirmed available capacity with koch and
made sure that the it agreement is evergreen and will work for these
purposes .
please let me know what i can do to ensure that the nomination process works
as smoothly as possible . i will work with daren and liz to make sure that
the purchase and sales tickets are moved to koch . please let me know who is
responsible for the transport usage ticket on koch , if necessary , i will put
the ticket in this afternoon . we will be responsible for a $ . 02 commodity
fee , aca of $ . 0022 and 1 . 6 % fuel ( monetizes to $ . 09 approximately ) to move
these volumes .
ena will be receiving 84 , 987 dth at the plant and delivering 83 , 627 into
midcon texas . we also have the option to deliver by displacement into midcon
at goodrich or edna , or displace deliveries to koch bayside .
please let me know if you have any questions or need anything further from
me .
mary
ext . 35251"
0,Dare i ask... Any luck with sorting out the car?
0,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
1,"yep , you ' re right , except it ' s out there for june 1999 . please let me know .
i ' ll be out tomorrow , if you get this done then , let carlos know and he can
get it set up in pops .
aimee
daren j farmer
07 / 13 / 2000 01 : 16 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : re : meter 1459 , 6 / 00
deal 77352 is already out there for june .
d
aimee lannou 07 / 12 / 2000 02 : 00 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : meter 1459 , 6 / 00
daren - i need a deal set up for meter 1459 for june ' 00 . it flowed 34 / day
6 / 1 - 6 / 6 . the last deal number used was 77352 for ena . please let me know
when this is set up .
thanks ,
aimee"
1,hello list i had a question kind of linux related and hoped i could get help here someone spoke of beeing able to do a freebsd install through a serial console but i have not been able to get it working do to it hanging at trying to mount root from ufs dev mdescapenumber i was wondering if i could instead edit a configuration file on the iso using an iso editor to manualy turn on ssh and configure the ip address i have found a few things talking about placeing a config file on a floppy but couldn't find that much about it i want to run a freebsd install from vmware and ssh into it with securecrt and was wondering what the best way to go about it was i have tried the serial console from a vm and a real box i have here and got it hanging at the same point on each one odd thing is when i hooked a crt up to the real box and on the display of the vm if i just let it go to it's normal install it works fine sorry if i am so new to this thanks for any help i may can get speakup mailing list speakup braille uwo ca http speech braille uwo ca mailman listinfo speakup
0,U having lunch alone? I now so bored...
0,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.
0,Is there any training tomorrow?
0,this one is being promoted take advantage promoting sym chvccurrent escapenumber escapenumber escapenumber day target price escapenumber escapenumberaction strong buy watch out this sym is going to explode take it to your portfolio immediately the hottest news are released for chvc theescapenumber call to broker 
0,html message adf check here for credit line approval
1,"thinkbank went live with a bang last friday ! the idea vault already has more
than 20 innovative entries , and the ethink team has been busy routing these
ideas to the right people .
there are ideas about everything from new trading opportunities to hot air
balloons . visit the thinkbank today . got an idea ? make a deposit . need
some help ? make a withdrawal .
emeet has a brand - new look . have you seen it yet ? we took your feedback - -
thanks for posting it right there in emeet - - and created a more dynamic and
informative site for you . check it out . go to emeet now !
don ' t miss cindy olson ' s espeak this thursday , november 3 at 10 : 00 am houston
time . cindy , executive vice president of human resources & community affairs
will be answering your questions about the new enron employee stock option
program .
and , if you can ' t make the live event ( all together now ) , be sure to
pre - submit your question ( s ) on the espeak site !
you know you have the stuff to increase enron ' s competitive advantage . put
it in the edge today ."
